Packet_Size,Protocol,Src_Port,Dst_Port,TCP_Flags,Inter_Arrival_Time
1292,17,50640,443,0,0.0009999275207519531
442,17,50640,443,0,0.0009999275207519531
901,17,443,60408,0,0.027940988540649414
211,17,60408,443,0,0.0
65,17,443,63888,0,0.0
1003,17,443,60408,0,0.010284662246704102
75,17,60408,443,0,0.0
66,6,443,62584,18,0.0
54,6,62584,443,16,0.0
1454,6,62584,443,16,0.0
451,6,62584,443,24,0.0
163,17,443,60408,0,0.0
75,17,60408,443,0,0.0
69,17,443,60408,0,0.016243696212768555
73,17,60408,443,0,0.0009913444519042969
108,6,443,62438,24,0.0030040740966796875
1449,6,62438,443,24,0.0009944438934326172
252,6,61902,443,24,0.02811145782470703
85,17,443,50640,0,0.0029997825622558594
67,17,443,60408,0,0.0009999275207519531
60,6,443,62584,16,0.022686243057250977
60,6,443,62584,16,0.0
1454,6,443,62584,16,0.0
1454,6,443,62584,24,0.003692626953125
54,6,62584,443,16,0.0020906925201416016
1454,6,443,62584,16,0.00812983512878418
1454,6,443,62584,24,0.0010530948638916016
54,6,62584,443,16,0.0
1454,6,443,62584,16,0.0041768550872802734
60,6,443,61902,16,0.0
960,6,443,62584,24,0.005261898040771484
54,6,62584,443,16,0.0
128,6,62584,443,24,0.0020668506622314453
712,17,443,60408,0,0.020210742950439453
64,17,443,60408,0,0.0015993118286132812
77,17,60408,443,0,0.0010113716125488281
1030,6,443,62584,24,0.03275442123413086
54,6,62528,443,17,0.003014802932739258
1288,17,59909,443,0,0.02099299430847168
318,17,59909,443,0,0.0
1494,17,443,50640,0,0.01300668716430664
92,17,50640,443,0,0.0010035037994384766
1494,17,443,50640,0,0.0009894371032714844
92,17,50640,443,0,0.0020012855529785156
1161,17,443,50640,0,0.0010001659393310547
1494,17,443,50640,0,0.00099945068359375
552,17,443,50640,0,0.0009996891021728516
94,17,50640,443,0,0.0009999275207519531
54,6,62584,443,16,0.0030014514923095703
1494,17,443,50640,0,0.008004188537597656
1494,17,443,50640,0,0.0009984970092773438
94,17,443,50640,0,0.0009963512420654297
93,17,50640,443,0,0.0010004043579101562
1494,17,443,50640,0,0.0009975433349609375
1494,17,443,50640,0,0.0010020732879638672
1494,17,443,50640,0,0.0009949207305908203
1494,17,443,50640,0,0.0
1494,17,443,50640,0,0.0010056495666503906
1494,17,443,50640,0,0.0009996891021728516
1494,17,443,50640,0,0.0009942054748535156
1494,17,443,50640,0,0.0010056495666503906
1494,17,443,50640,0,0.0010004043579101562
1494,17,443,50640,0,0.000993967056274414
1494,17,443,50640,0,0.0010006427764892578
1494,17,443,50640,0,0.0010051727294921875
1494,17,443,50640,0,0.0010302066802978516
1494,17,443,50640,0,0.0009813308715820312
92,17,50640,443,0,0.0010023117065429688
1494,17,443,50640,0,0.001981973648071289
66,17,443,60408,0,0.0
1494,17,443,50640,0,0.0010089874267578125
1494,17,443,50640,0,0.0009984970092773438
1494,17,443,50640,0,0.0009908676147460938
92,17,50640,443,0,0.0010001659393310547
1494,17,443,50640,0,0.0009999275207519531
1494,17,443,50640,0,0.0010051727294921875
1494,17,443,50640,0,0.00099945068359375
189,6,62577,443,24,0.0
910,6,62577,443,24,0.002000570297241211
1494,17,443,50640,0,0.0020117759704589844
1494,17,443,50640,0,0.0009975433349609375
1494,17,443,50640,0,0.0020203590393066406
1494,17,443,50640,0,0.0009758472442626953
1494,17,443,50640,0,0.0009949207305908203
1494,17,443,50640,0,0.0010001659393310547
1494,17,443,50640,0,0.0010004043579101562
1494,17,443,50640,0,0.0009996891021728516
92,17,50640,443,0,0.000997781753540039
1494,17,443,50640,0,0.0010020732879638672
1494,17,443,50640,0,0.0009975433349609375
1494,17,443,50640,0,0.0
1494,17,443,50640,0,0.0010023117065429688
1494,17,443,50640,0,0.0009999275207519531
1494,17,443,50640,0,0.0009999275207519531
92,17,50640,443,0,0.0009996891021728516
1494,17,443,50640,0,0.002013683319091797
1494,17,443,50640,0,0.0009915828704833984
1494,17,443,50640,0,0.0009958744049072266
1494,17,443,50640,0,0.0009992122650146484
1494,17,443,50640,0,0.0010006427764892578
1494,17,443,50640,0,0.0009999275207519531
1494,17,443,50640,0,0.001005411148071289
1494,17,443,50640,0,0.0009984970092773438
1494,17,443,50640,0,0.000990152359008789
1494,17,443,50640,0,0.001004934310913086
92,17,50640,443,0,0.0009996891021728516
1494,17,443,50640,0,0.0009992122650146484
1494,17,443,50640,0,0.0
1494,17,443,50640,0,0.0009999275207519531
1494,17,443,50640,0,0.0010001659393310547
1494,17,443,50640,0,0.0010018348693847656
1494,17,443,50640,0,0.0009992122650146484
1494,17,443,50640,0,0.0010008811950683594
1494,17,443,50640,0,0.0009925365447998047
1494,17,443,50640,0,0.0
1494,17,443,50640,0,0.0010068416595458984
93,17,50640,443,0,0.0010013580322265625
1494,17,443,50640,0,0.00099945068359375
1494,17,443,50640,0,0.00099945068359375
1494,17,443,50640,0,0.0
1494,17,443,50640,0,0.0009999275207519531
1494,17,443,50640,0,0.0009944438934326172
1494,17,443,50640,0,0.0010025501251220703
1494,17,443,50640,0,0.0010018348693847656
1494,17,443,50640,0,0.0010008811950683594
1494,17,443,50640,0,0.0010001659393310547
1494,17,443,50640,0,0.0
93,17,50640,443,0,0.0009992122650146484
1494,17,443,50640,0,0.0010004043579101562
1494,17,443,50640,0,0.0010006427764892578
1494,17,443,50640,0,0.0010008811950683594
1494,17,443,50640,0,0.0020029544830322266
1494,17,443,50640,0,0.0
1494,17,443,50640,0,0.0020227432250976562
1494,17,443,50640,0,0.0009801387786865234
1494,17,443,50640,0,0.0009932518005371094
1494,17,443,50640,0,0.0
1494,17,443,50640,0,0.0009980201721191406
93,17,50640,443,0,0.001001596450805664
1494,17,443,50640,0,0.0009996891021728516
979,17,443,50640,0,0.0009992122650146484
69,17,443,59909,0,0.00099945068359375
60,6,443,62577,16,0.0010004043579101562
94,17,50640,443,0,0.011999130249023438
509,6,443,62438,24,0.009007692337036133
74,17,59909,443,0,0.006993293762207031
89,6,443,62577,24,0.0019960403442382812
239,6,443,62577,24,0.0
54,6,62577,443,16,0.0010051727294921875
794,17,443,59909,0,0.03200054168701172
94,17,443,59909,0,0.0010008811950683594
77,17,59909,443,0,0.0
221,6,443,61902,24,0.003995418548583984
85,17,443,50640,0,0.0010037422180175781
54,6,62438,443,16,0.004995107650756836
75,17,55500,53,0,0.037004947662353516
71,17,58348,53,0,0.01000070571899414
71,17,63888,443,0,0.0009987354278564453
71,17,63888,443,0,0.0010006427764892578
54,6,61902,443,16,0.0009999275207519531
841,17,60408,443,0,0.021999359130859375
361,17,60408,443,0,0.002004861831665039
363,17,60408,443,0,0.0010008811950683594
1292,17,50630,443,0,0.0019941329956054688
1292,17,50630,443,0,0.0020003318786621094
1494,17,443,50640,0,0.009000539779663086
90,17,50640,443,0,0.0
1494,17,443,50640,0,0.0009996891021728516
1494,17,443,50640,0,0.0009992122650146484
1494,17,443,50640,0,0.002001047134399414
715,17,443,50640,0,0.001999378204345703
90,17,50640,443,0,0.0
1494,17,443,50640,0,0.00099945068359375
90,17,50640,443,0,0.0040013790130615234
92,17,50640,443,0,0.0069997310638427734
90,17,50640,443,0,0.0010046958923339844
1494,17,443,50640,0,0.0009992122650146484
1494,17,443,50640,0,0.001001119613647461
1494,17,443,50640,0,0.0009984970092773438
1494,17,443,50640,0,0.0009911060333251953
1494,17,443,50640,0,0.006016731262207031
1230,17,443,50640,0,0.0009865760803222656
1494,17,443,50640,0,0.001001119613647461
1292,17,63547,443,0,0.0
1494,17,443,50640,0,0.0010004043579101562
1494,17,443,50640,0,0.0009996891021728516
1494,17,443,50640,0,0.0010006427764892578
1292,17,63547,443,0,0.0009989738464355469
90,17,50640,443,0,0.0
1494,17,443,50640,0,0.0010008811950683594
1494,17,443,50640,0,0.0019965171813964844
1494,17,443,50640,0,0.00603032112121582
1494,17,443,50640,0,0.0020093917846679688
1494,17,443,50640,0,0.0009670257568359375
1494,17,443,50640,0,0.0010025501251220703
1494,17,443,50640,0,0.0009965896606445312
1494,17,443,50640,0,0.001992464065551758
1494,17,443,50640,0,0.0010046958923339844
1494,17,443,50640,0,0.002001523971557617
95,17,50640,443,0,0.0019948482513427734
72,17,59909,443,0,0.004013776779174805
71,17,63888,443,0,0.0030350685119628906
75,17,55500,53,0,0.0009627342224121094
71,17,58348,53,0,0.0009891986846923828
841,17,60408,443,0,0.021997928619384766
121,6,62577,443,24,0.0010068416595458984
910,6,62577,443,24,0.0009987354278564453
972,6,62574,443,24,0.02600264549255371
85,17,50640,443,0,0.06699848175048828
1292,17,50998,443,0,0.007008790969848633
1292,17,50998,443,0,0.0009894371032714844
123,17,50998,443,0,0.0009999275207519531
71,17,63888,443,0,0.023999691009521484
54,6,62528,443,17,0.06299853324890137
71,17,63888,443,0,0.025000810623168945
361,17,60408,443,0,0.006002187728881836
72,17,59909,443,0,0.014999628067016602
1494,17,443,50640,0,0.042000770568847656
1494,17,443,50640,0,0.0019936561584472656
1494,17,443,50640,0,0.0020051002502441406
1494,17,443,50640,0,0.0
1494,17,443,50640,0,0.004000425338745117
91,17,50640,443,0,0.007999897003173828
71,17,63888,443,0,0.030000686645507812
71,17,63888,443,0,0.00099945068359375
977,6,62577,443,24,0.0010006427764892578
1292,17,49196,443,0,0.0010335445404052734
1292,17,49196,443,0,0.0009801387786865234
1292,17,56255,443,0,0.0029916763305664062
972,6,62574,443,24,0.0029931068420410156
55,6,58493,5228,16,0.0009999275207519531
1292,17,56783,443,0,0.04700064659118652
1292,17,50998,443,0,0.019995689392089844
1292,17,50998,443,0,0.009019136428833008
1292,17,50998,443,0,0.0009853839874267578
85,17,50640,443,0,0.05499863624572754
71,17,63888,443,0,0.032001495361328125
1292,17,51083,443,0,0.01700592041015625
1292,17,49196,443,0,0.07899308204650879
1494,17,443,50640,0,0.1679990291595459
1494,17,443,50640,0,0.002000570297241211
1494,17,443,50640,0,0.001001596450805664
1494,17,443,50640,0,0.0019931793212890625
1494,17,443,50640,0,0.0010056495666503906
977,6,62577,443,24,0.02300095558166504
972,6,62574,443,24,0.0029990673065185547
1292,17,56255,443,0,0.0029993057250976562
363,17,60408,443,0,0.004000425338745117
1292,17,50630,443,0,0.008000850677490234
1292,17,56783,443,0,0.002999544143676758
1292,17,51028,443,0,0.0029997825622558594
91,17,50640,443,0,0.001999378204345703
71,17,63888,443,0,0.009001016616821289
71,17,63888,443,0,0.002000093460083008
76,17,62853,53,0,0.002999544143676758
72,17,59909,443,0,0.00899958610534668
1292,17,51083,443,0,0.0010004043579101562
1494,17,443,50640,0,0.11299991607666016
1494,17,443,50640,0,0.0019948482513427734
1494,17,443,50640,0,0.023005247116088867
1494,17,443,50640,0,0.00700068473815918
1494,17,443,50640,0,0.007017374038696289
1494,17,443,50640,0,0.004991054534912109
1494,17,443,50640,0,0.0009920597076416016
1494,17,443,50640,0,0.001999378204345703
1494,17,443,50640,0,0.0019998550415039062
1494,17,443,50640,0,0.001997709274291992
1494,17,443,50640,0,0.0010023117065429688
1494,17,443,50640,0,0.0009999275207519531
1494,17,443,50640,0,0.0009999275207519531
1494,17,443,50640,0,0.0010004043579101562
1494,17,443,50640,0,0.0009992122650146484
1494,17,443,50640,0,0.0010006427764892578
1494,17,443,50640,0,0.0020003318786621094
1494,17,443,50640,0,0.0009992122650146484
1494,17,443,50640,0,0.0009999275207519531
1494,17,443,50640,0,0.0010001659393310547
1494,17,443,50640,0,0.0
1494,17,443,50640,0,0.001999378204345703
1494,17,443,50640,0,0.0
1494,17,443,50640,0,0.0030014514923095703
1494,17,443,50640,0,0.0009999275207519531
1494,17,443,50640,0,0.0009989738464355469
1494,17,443,50640,0,0.0019998550415039062
1494,17,443,50640,0,0.002000093460083008
1494,17,443,50640,0,0.002000093460083008
1494,17,443,50640,0,0.0009999275207519531
1494,17,443,50640,0,0.002000093460083008
417,17,443,50640,0,0.0010004043579101562
66,17,443,59909,0,0.0009992122650146484
70,17,443,60408,0,0.0
365,17,53,55500,0,0.02899956703186035
231,17,53,58348,0,0.008001089096069336
82,17,443,50630,0,0.0010001659393310547
1292,17,443,50630,0,0.0009987354278564453
1292,17,443,50630,0,0.0010006427764892578
1292,17,443,50630,0,0.0009999275207519531
1292,17,443,50630,0,0.0010004043579101562
1292,17,443,50630,0,0.0
1292,17,443,50630,0,0.0009992122650146484
60,6,443,62528,17,0.0020008087158203125
70,17,443,60408,0,0.0
65,17,443,63888,0,0.0019991397857666016
229,17,443,60408,0,0.0010008811950683594
64,17,443,60408,0,0.002000093460083008
240,17,443,60408,0,0.00099945068359375
64,17,443,60408,0,0.0010008811950683594
85,17,443,50640,0,0.003998994827270508
85,17,443,50640,0,0.002000093460083008
231,17,443,60408,0,0.0009996891021728516
64,17,443,60408,0,0.0010006427764892578
54,6,62528,443,16,0.0009996891021728516
65,17,443,60408,0,0.0009946823120117188
67,17,443,59909,0,0.0010046958923339844
85,17,443,50640,0,0.0009996891021728516
66,17,443,63888,0,0.0
64,17,443,60408,0,0.0009999275207519531
60,6,443,62528,17,0.0070018768310546875
54,6,62528,443,16,0.004007577896118164
229,17,443,60408,0,0.0
67,17,443,60408,0,0.0009920597076416016
82,17,443,63547,0,0.0009999275207519531
1292,17,443,63547,0,0.0009996891021728516
1292,17,443,63547,0,0.0010001659393310547
1292,17,443,63547,0,0.0009999275207519531
1292,17,443,63547,0,0.002001523971557617
1292,17,443,63547,0,0.0009982585906982422
1288,17,443,63547,0,0.0010132789611816406
64,17,443,63547,0,0.003987789154052734
365,17,53,55500,0,0.016999244689941406
231,17,53,58348,0,0.004999399185180664
76,17,62853,53,0,0.00099945068359375
85,17,443,50640,0,0.0009996891021728516
60,6,443,62577,16,0.0010001659393310547
89,6,443,62577,24,0.0009999275207519531
90,17,50640,443,0,0.0
90,17,50640,443,0,0.0010006427764892578
91,17,50640,443,0,0.0009996891021728516
92,17,50640,443,0,0.0020020008087158203
73,17,60408,443,0,0.0009984970092773438
77,17,60408,443,0,0.0009999275207519531
77,17,60408,443,0,0.0009999275207519531
1292,17,50630,443,0,0.00099945068359375
81,17,50630,443,0,0.0
60,6,443,62574,16,0.0009996891021728516
1292,17,63547,443,0,0.0009999275207519531
81,17,63547,443,0,0.0
239,6,443,62577,24,0.001001119613647461
54,6,62577,443,16,0.0009992122650146484
209,17,63547,443,0,0.0010023117065429688
85,17,443,50640,0,0.0009992122650146484
85,17,443,50640,0,0.0009992122650146484
85,17,50640,443,0,0.00099945068359375
94,17,50640,443,0,0.0010001659393310547
96,17,50640,443,0,0.0
98,17,50640,443,0,0.0009999275207519531
77,17,60408,443,0,0.0009996891021728516
75,17,60408,443,0,0.007002592086791992
77,17,60408,443,0,0.003998517990112305
79,17,60408,443,0,0.0010004043579101562
82,17,50630,443,0,0.0039997100830078125
1292,17,54465,443,0,0.005000114440917969
1292,17,54465,443,0,0.003014802932739258
79,17,59789,53,0,0.355985164642334
82,17,443,50998,0,0.0010020732879638672
74,17,63547,443,0,0.006003856658935547
66,6,443,62574,16,0.0019958019256591797
66,6,443,62574,16,0.0400087833404541
1292,17,443,50630,0,0.0049898624420166016
227,17,443,50630,0,0.0020051002502441406
207,17,50630,443,0,0.004004240036010742
1292,17,56255,443,0,0.0009949207305908203
1292,17,56783,443,0,0.0019903182983398438
1292,17,51028,443,0,0.0010056495666503906
1292,17,443,56783,0,0.0010001659393310547
89,17,59909,443,0,0.0010001659393310547
1292,17,443,56783,0,0.0
69,17,443,60408,0,0.0009992122650146484
85,17,443,50640,0,0.001001119613647461
69,17,443,60408,0,0.010004997253417969
85,17,443,50640,0,0.003988981246948242
85,17,443,50640,0,0.001005411148071289
85,17,443,50640,0,0.0020008087158203125
85,17,443,50640,0,0.005000114440917969
1242,17,443,51028,0,0.003035306930541992
100,17,50640,443,0,0.0009710788726806641
116,17,50640,443,0,0.0009944438934326172
85,17,443,50640,0,0.0009984970092773438
85,17,443,50640,0,0.000997781753540039
85,17,443,50640,0,0.0010025501251220703
85,17,443,50640,0,0.0009984970092773438
1242,17,443,51028,0,0.0009999275207519531
1292,17,443,56255,0,0.0010008811950683594
1292,17,443,56255,0,0.0009992122650146484
98,17,60408,443,0,0.0
69,17,443,59909,0,0.0030059814453125
69,17,443,59909,0,0.0
69,17,443,59909,0,0.0010044574737548828
71,17,443,59909,0,0.00199127197265625
70,17,443,60408,0,0.002999544143676758
71,17,443,60408,0,0.03000926971435547
69,17,443,60408,0,0.001994609832763672
69,17,443,60408,0,0.0009970664978027344
66,6,5228,58493,16,0.0
66,6,443,62577,16,0.001004934310913086
116,17,53,62853,0,0.0019948482513427734
116,17,53,62853,0,0.0039997100830078125
1292,17,49582,443,0,0.0010046958923339844
1292,17,49582,443,0,0.0010039806365966797
66,6,443,62577,16,0.0019960403442382812
118,17,53,59789,0,0.007997989654541016
1292,17,50999,443,0,0.0
1292,17,50999,443,0,0.0009965896606445312
70,17,443,60408,0,0.0010051727294921875
1292,17,49196,443,0,0.019992828369140625
1292,17,443,51083,0,0.0
91,17,63888,443,0,0.002001523971557617
1292,17,443,51083,0,0.009998559951782227
72,17,443,63888,0,0.0010006427764892578
990,17,443,63547,0,0.0
164,17,443,63547,0,0.0009992122650146484
67,17,443,63888,0,0.00400233268737793
67,17,443,63888,0,0.01299905776977539
67,17,443,63888,0,0.004001140594482422
69,17,443,63888,0,0.004999399185180664
82,17,443,49196,0,0.10200691223144531
71,17,443,63888,0,0.0009980201721191406
70,17,443,63888,0,0.001990079879760742
70,17,443,63888,0,0.003037691116333008
68,17,443,63888,0,0.001961946487426758
1292,17,443,50998,0,0.008013725280761719
73,17,63547,443,0,0.0009958744049072266
1292,17,443,50998,0,0.001995563507080078
1292,17,443,50998,0,0.0009963512420654297
1292,17,443,50998,0,0.002009153366088867
1292,17,443,49196,0,0.0009946823120117188
1292,17,443,49196,0,0.0010004043579101562
1292,17,443,49196,0,0.0009999275207519531
1292,17,443,49196,0,0.000997781753540039
1292,17,49196,443,0,0.004011631011962891
1292,17,443,50998,0,0.0009951591491699219
343,17,443,50998,0,0.0009951591491699219
120,17,50998,443,0,0.0030019283294677734
1292,17,49196,443,0,0.002002239227294922
990,17,443,50998,0,0.0009946823120117188
1292,17,443,49196,0,0.0010013580322265625
1292,17,443,49196,0,0.000993490219116211
1281,17,443,49196,0,0.0
82,17,443,54465,0,0.0010058879852294922
73,17,50998,443,0,0.0010004043579101562
81,17,49196,443,0,0.0009996891021728516
210,17,49196,443,0,0.0009958744049072266
1292,17,443,54465,0,0.0010046958923339844
1292,17,443,54465,0,0.004009723663330078
1292,17,443,54465,0,0.0029981136322021484
1292,17,443,54465,0,0.0009963512420654297
1292,17,443,54465,0,0.01300048828125
1292,17,54465,443,0,0.005999326705932617
81,17,54465,443,0,0.0009894371032714844
1292,17,443,54465,0,0.006003618240356445
66,17,443,63547,0,0.0010030269622802734
67,17,443,50998,0,0.000997781753540039
996,17,443,50630,0,0.0030074119567871094
163,17,443,50630,0,0.04000449180603027
85,17,443,50640,0,0.0009944438934326172
85,17,443,50640,0,0.0009942054748535156
85,17,443,50640,0,0.004004955291748047
85,17,443,50640,0,0.0009963512420654297
1292,17,443,56255,0,0.00099945068359375
73,17,50630,443,0,0.0009992122650146484
82,17,54465,443,0,0.0
1242,17,443,51028,0,0.001001119613647461
71,17,443,59909,0,0.0009987354278564453
1292,17,443,56783,0,0.0
1274,17,443,49582,0,0.004003047943115234
1274,17,443,49582,0,0.000997781753540039
1274,17,443,49582,0,0.0010001659393310547
767,17,443,49582,0,0.0019998550415039062
122,17,443,49582,0,0.0030090808868408203
66,17,443,50630,0,0.0009918212890625
84,17,49582,443,0,0.0019986629486083984
1274,17,443,50999,0,0.0010008811950683594
85,17,49582,443,0,0.0
1274,17,443,50999,0,0.0009992122650146484
1292,17,50999,443,0,0.0010004043579101562
115,17,49582,443,0,0.0019998550415039062
1274,17,443,50999,0,0.001001119613647461
766,17,443,50999,0,0.0009927749633789062
122,17,443,50999,0,0.0020067691802978516
113,17,49582,443,0,0.0010001659393310547
1051,17,49582,443,0,0.0009996891021728516
66,6,62589,443,2,0.002009868621826172
84,17,50999,443,0,0.0019991397857666016
85,17,50999,443,0,0.0019974708557128906
115,17,50999,443,0,0.0029981136322021484
